"id","clip","speaker","rough","casual","honest","proper","easygoing","fastspeaking"
1330,"stronglyagree","attention_check","6","6","6","6","6","6"
1330,"stronglydisagree","attention_check","0","0","0","0","0","0"
1339,"F1_01","F1","3","3","3","3","3","3"
1339,"F1_02","F1","3","3","3","3","3","3"
1339,"F1_03","F1","3","3","3","3","3","3"
1339,"F1_04","F1","3","3","3","3","3","3"
1339,"F2_01","F2","3","3","3","3","3","3"
1339,"F2_02","F2","3","3","3","3","3","3"
1339,"F2_03","F2","3","3","3","3","3","3"
1339,"F2_04","F2","3","3","3","3","3","3"
1339,"F3_01","F3","3","3","3","3","3","3"
1339,"F3_02","F3","3","3","3","3","3","3"
1339,"F3_03","F3","3","3","3","3","3","3"
1339,"F3_04","F3","3","3","3","3","3","3"
1339,"F4_01","F4","3","3","3","3","3","3"
1339,"F4_02","F4","3","3","3","3","3","3"
1339,"F4_03","F4","3","3","3","3","3","3"
1339,"F4_04","F4","3","3","3","3","3","3"
1339,"F5_01","F5","3","3","3","3","3","3"
1339,"F5_02","F5","3","3","3","3","3","3"
1339,"F5_03","F5","3","3","3","3","3","3"
1339,"F5_04","F5","3","3","3","3","3","3"
1339,"M1_01","M1","3","3","3","3","3","3"
1339,"M1_02","M1","3","3","3","3","3","3"
1339,"M1_03","M1","3","3","3","3","3","3"
1339,"M1_04","M1","3","3","3","3","3","3"
1339,"M2_01","M2","3","3","3","3","3","3"
1339,"M2_02","M2","3","3","3","3","3","3"
1339,"M2_03","M2","3","3","3","3","3","3"
1339,"M2_04","M2","3","3","3","3","3","3"
1339,"M3_01","M3","3","3","3","3","3","3"
1339,"M3_02","M3","3","3","3","3","3","3"
1339,"M3_03","M3","3","3","3","3","3","3"
1339,"M3_04","M3","3","3","3","3","3","3"
1339,"M4_01","M4","3","3","3","3","3","3"
1339,"M4_02","M4","3","3","3","3","3","3"
1339,"M4_03","M4","3","3","3","3","3","3"
1339,"M4_04","M4","3","3","3","3","3","3"
1339,"M5_01","M5","3","3","3","3","3","3"
1339,"M5_02","M5","3","3","3","3","3","3"
1339,"M5_03","M5","3","3","3","3","3","3"
1339,"M5_04","M5","3","3","3","3","3","3"
1339,"somewhatagree","attention_check","3","3","3","3","3","3"
1339,"somewhatdisagree","attention_check","3","3","3","3","3","3"
1339,"stronglyagree","attention_check","3","3","3","3","3","3"
1339,"stronglydisagree","attention_check","3","3","3","3","3","3"
1341,"F1_01","F1","4","5","3","2","4","4"
1341,"F1_02","F1","4","4","5","1","4","3"
1341,"F1_03","F1","4","5","3","2","4","3"
1341,"F1_04","F1","4","4","3","1","3","4"
1341,"F2_01","F2","1","4","4","4","4","2"
1341,"F2_02","F2","1","3","3","5","3","3"
1341,"F2_03","F2","1","5","3","4","4","3"
1341,"F2_04","F2","1","4","3","4","3","3"
1341,"F3_01","F3","2","4","3","4","4","4"
1341,"F3_02","F3","5","5","5","1","3","5"
1341,"F3_03","F3","1","3","3","4","3","3"
1341,"F3_04","F3","2","4","3","2","4","4"
1341,"F4_01","F4","2","5","3","1","4","4"
1341,"F4_02","F4","2","5","3","1","5","4"
1341,"F4_03","F4","2","5","3","3","4","4"
1341,"F4_04","F4","1","5","3","2","4","3"
1341,"F5_01","F5","3","4","4","3","3","3"
1341,"F5_02","F5","2","4","3","4","3","2"
1341,"F5_03","F5","1","4","4","2","3","3"
1341,"F5_04","F5","4","4","4","2","4","4"
1341,"M1_01","M1","3","4","4","3","4","4"
1341,"M1_02","M1","4","5","3","2","4","4"
1341,"M1_03","M1","2","5","4","3","3","4"
1341,"M1_04","M1","4","3","3","3","3","3"
1341,"M2_01","M2","5","5","4","1","4","3"
1341,"M2_02","M2","4","5","3","2","4","3"
1341,"M2_03","M2","5","5","4","1","3","3"
1341,"M2_04","M2","4","5","3","1","3","4"
1341,"M3_01","M3","1","1","3","5","3","1"
1341,"M3_02","M3","2","2","3","5","2","4"
1341,"M3_03","M3","1","3","4","3","3","3"
1341,"M3_04","M3","1","3","4","3","3","3"
1341,"M4_01","M4","4","5","3","1","4","3"
1341,"M4_02","M4","5","5","3","1","5","4"
1341,"M4_03","M4","5","5","3","1","4","2"
1341,"M4_04","M4","4","5","4","1","4","4"
1341,"M5_01","M5","1","3","3","4","2","2"
1341,"M5_02","M5","4","4","3","3","3","3"
1341,"M5_03","M5","2","4","3","4","3","3"
1341,"M5_04","M5","1","5","3","2","4","3"
1341,"somewhatagree","attention_check","4","4","4","4","4","4"
1341,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1341,"stronglyagree","attention_check","6","6","6","6","6","6"
1341,"stronglydisagree","attention_check","1","1","3","5","3","2"
1346,"F1_01","F1","5","2","5","1","1","5"
1346,"F1_02","F1","4","5","5","5","2","4"
1346,"F1_03","F1","5","5","5","1","1","2"
1346,"F1_04","F1","5","5","5","5","1","4"
1346,"F2_01","F2","1","2","5","5","4","2"
1346,"F2_02","F2","1","5","5","5","5","5"
1346,"F2_03","F2","4","2","1","5","1","5"
1346,"F2_04","F2","2","2","5","5","2","4"
1346,"F3_01","F3","2","1","1","5","1","5"
1346,"F3_02","F3","5","1","5","5","1","5"
1346,"F3_03","F3","5","1","5","5","1","5"
1346,"F3_04","F3","4","5","5","5","1","5"
1346,"F4_01","F4","1","5","5","5","4","5"
1346,"F4_02","F4","4","5","5","5","2","5"
1346,"F4_03","F4","4","5","5","1","1","5"
1346,"F4_04","F4","5","5","1","5","1","5"
1346,"F5_01","F5","4","5","5","5","1","4"
1346,"F5_02","F5","1","1","5","5","1","4"
1346,"F5_03","F5","2","5","5","5","1","4"
1346,"F5_04","F5","5","5","5","5","1","4"
1346,"M1_01","M1","5","5","5","1","1","5"
1346,"M1_02","M1","4","4","5","5","1","5"
1346,"M1_03","M1","4","5","5","5","1","5"
1346,"M1_04","M1","4","5","2","5","4","2"
1346,"M2_01","M2","5","5","5","1","1","5"
1346,"M2_02","M2","5","5","5","1","1","2"
1346,"M2_03","M2","5","5","1","1","1","5"
1346,"M2_04","M2","5","5","5","1","1","5"
1346,"M3_01","M3","1","1","3","5","4","2"
1346,"M3_02","M3","2","2","5","5","2","2"
1346,"M3_03","M3","2","2","5","5","2","3"
1346,"M3_04","M3","3","5","5","5","3","1"
1346,"M4_01","M4","5","1","5","5","1","2"
1346,"M4_02","M4","5","5","2","2","1","4"
1346,"M4_03","M4","5","3","1","5","1","3"
1346,"M4_04","M4","5","5","5","1","2","5"
1346,"M5_01","M5","4","1","5","5","1","2"
1346,"M5_02","M5","2","2","5","5","2","2"
1346,"M5_03","M5","4","4","5","5","2","4"
1346,"M5_04","M5","5","2","2","5","2","5"
1346,"somewhatagree","attention_check","4","4","4","4","4","4"
1346,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1346,"stronglyagree","attention_check","6","6","6","6","6","6"
1346,"stronglydisagree","attention_check","0","0","0","0","0","0"
1347,"F1_01","F1","6","4","4","3","4","3"
1347,"F1_02","F1","5","3","4","3","4","5"
1347,"F1_03","F1","6","4","5","4","5","4"
1347,"F1_04","F1","1","3","2","4","5","4"
1347,"F2_01","F2","1","4","2","4","3","4"
1347,"F2_02","F2","1","2","1","1","4","4"
1347,"F2_03","F2","5","5","4","4","5","4"
1347,"F2_04","F2","4","5","4","4","5","5"
1347,"F3_01","F3","1","2","1","2","1","6"
1347,"F3_02","F3","4","4","5","4","3","4"
1347,"F3_03","F3","1","4","1","5","4","5"
1347,"F3_04","F3","5","3","4","4","3","2"
1347,"F4_01","F4","4","4","3","4","3","2"
1347,"F4_02","F4","4","5","3","4","4","3"
1347,"F4_03","F4","4","5","4","4","3","3"
1347,"F4_04","F4","1","3","1","4","2","3"
1347,"F5_01","F5","4","4","5","4","5","4"
1347,"F5_02","F5","2","4","3","3","4","4"
1347,"F5_03","F5","2","1","2","1","1","1"
1347,"F5_04","F5","3","3","4","4","3","4"
1347,"M1_01","M1","2","2","1","4","5","5"
1347,"M1_02","M1","2","2","2","4","4","4"
1347,"M1_03","M1","4","5","4","4","3","3"
1347,"M1_04","M1","4","4","3","4","3","4"
1347,"M2_01","M2","4","4","3","3","4","4"
1347,"M2_02","M2","1","2","1","3","2","2"
1347,"M2_03","M2","5","4","4","5","4","5"
1347,"M2_04","M2","2","2","4","4","4","4"
1347,"M3_01","M3","1","1","2","6","1","1"
1347,"M3_02","M3","5","5","4","4","5","4"
1347,"M3_03","M3","1","1","2","3","5","1"
1347,"M3_04","M3","2","4","4","3","4","2"
1347,"M4_01","M4","5","4","4","5","4","4"
1347,"M4_02","M4","5","6","4","1","3","4"
1347,"M4_03","M4","4","4","3","4","3","4"
1347,"M4_04","M4","4","5","4","4","3","5"
1347,"M5_01","M5","2","2","5","2","2","1"
1347,"M5_02","M5","2","2","2","4","4","4"
1347,"M5_03","M5","4","4","5","4","5","4"
1347,"M5_04","M5","2","4","2","5","4","4"
1347,"somewhatagree","attention_check","4","4","4","4","4","4"
1347,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1347,"stronglyagree","attention_check","6","6","6","6","6","6"
1347,"stronglydisagree","attention_check","0","0","0","0","0","0"
1349,"F1_01","F1","4","4","3","3","2","4"
1349,"F1_02","F1","4","4","3","2","3","3"
1349,"F1_03","F1","4","5","3","2","3","3"
1349,"F1_04","F1","4","4","3","3","4","2"
1349,"F2_01","F2","2","4","2","4","4","3"
1349,"F2_02","F2","1","4","3","3","4","2"
1349,"F2_03","F2","2","4","3","3","3","3"
1349,"F2_04","F2","2","4","3","3","3","3"
1349,"F3_01","F3","3","4","3","3","3","3"
1349,"F3_02","F3","4","4","3","3","2","3"
1349,"F3_03","F3","2","4","3","3","5","3"
1349,"F3_04","F3","2","4","3","4","3","3"
1349,"F4_01","F4","2","4","3","3","3","3"
1349,"F4_02","F4","2","4","3","3","3","3"
1349,"F4_03","F4","2","5","4","3","4","6"
1349,"F4_04","F4","2","4","3","3","3","3"
1349,"F5_01","F5","4","4","3","3","4","4"
1349,"F5_02","F5","3","4","3","2","2","2"
1349,"F5_03","F5","2","4","3","3","3","2"
1349,"F5_04","F5","3","4","3","3","2","4"
1349,"M1_01","M1","2","5","3","4","3","3"
1349,"M1_02","M1","3","4","3","3","3","2"
1349,"M1_03","M1","2","4","4","3","4","3"
1349,"M1_04","M1","2","4","3","3","3","3"
1349,"M2_01","M2","2","4","4","3","5","3"
1349,"M2_02","M2","4","5","3","3","5","4"
1349,"M2_03","M2","4","5","3","3","4","3"
1349,"M2_04","M2","4","4","5","2","3","3"
1349,"M3_01","M3","2","3","4","5","3","2"
1349,"M3_02","M3","3","4","3","4","2","2"
1349,"M3_03","M3","2","4","4","3","3","2"
1349,"M3_04","M3","1","4","4","4","3","2"
1349,"M4_01","M4","3","4","3","3","2","3"
1349,"M4_02","M4","4","5","3","3","4","3"
1349,"M4_03","M4","4","4","3","3","4","3"
1349,"M4_04","M4","2","4","3","3","4","4"
1349,"M5_01","M5","2","3","3","4","3","3"
1349,"M5_02","M5","3","4","3","3","3","3"
1349,"M5_03","M5","3","4","3","4","3","3"
1349,"M5_04","M5","4","4","3","3","2","2"
1349,"somewhatagree","attention_check","4","4","4","4","4","4"
1349,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1349,"stronglyagree","attention_check","6","6","6","6","6","6"
1349,"stronglydisagree","attention_check","0","0","0","0","0","0"
1350,"F1_01","F1","6","4","4","4","1","4"
1350,"F1_02","F1","5","4","5","1","4","5"
1350,"F1_03","F1","5","5","1","1","4","4"
1350,"F1_04","F1","4","2","4","4","4","2"
1350,"F2_01","F2","2","1","5","6","2","2"
1350,"F2_02","F2","5","5","4","1","4","4"
1350,"F2_03","F2","2","5","5","2","5","2"
1350,"F2_04","F2","2","5","5","5","3","2"
1350,"F3_01","F3","4","1","5","4","4","1"
1350,"F3_02","F3","4","6","4","1","4","2"
1350,"F3_03","F3","5","5","5","5","4","2"
1350,"F3_04","F3","4","1","4","4","4","2"
1350,"F4_01","F4","1","4","5","4","4","1"
1350,"F4_02","F4","2","5","4","1","4","4"
1350,"F4_03","F4","4","2","1","4","1","6"
1350,"F4_04","F4","4","5","4","1","2","5"
1350,"F5_01","F5","2","5","4","2","4","4"
1350,"F5_02","F5","5","5","4","1","4","2"
1350,"F5_03","F5","3","3","4","4","4","2"
1350,"F5_04","F5","2","5","4","2","2","4"
1350,"M1_01","M1","1","1","4","4","4","2"
1350,"M1_02","M1","2","5","4","1","5","1"
1350,"M1_03","M1","4","6","5","1","4","2"
1350,"M1_04","M1","2","5","4","4","4","2"
1350,"M2_01","M2","6","5","5","4","4","1"
1350,"M2_02","M2","6","1","4","2","0","1"
1350,"M2_03","M2","6","6","5","1","5","1"
1350,"M2_04","M2","5","6","4","0","4","4"
1350,"M3_01","M3","0","1","4","6","2","1"
1350,"M3_02","M3","1","1","4","5","2","2"
1350,"M3_03","M3","1","5","6","5","5","1"
1350,"M3_04","M3","1","1","5","4","5","0"
1350,"M4_01","M4","4","1","5","1","2","1"
1350,"M4_02","M4","6","5","5","1","2","5"
1350,"M4_03","M4","6","1","2","1","1","1"
1350,"M4_04","M4","4","6","4","1","4","4"
1350,"M5_01","M5","5","1","5","5","0","1"
1350,"M5_02","M5","1","1","5","6","4","1"
1350,"M5_03","M5","5","1","5","1","5","1"
1350,"M5_04","M5","2","5","5","4","2","2"
1350,"somewhatagree","attention_check","4","4","4","4","4","4"
1350,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1350,"stronglyagree","attention_check","6","6","6","6","6","6"
1350,"stronglydisagree","attention_check","0","0","0","0","0","0"
1356,"F1_01","F1","3","3","3","3","3","3"
1356,"F1_02","F1","3","3","3","3","3","3"
1356,"F1_03","F1","3","3","3","3","3","3"
1356,"F1_04","F1","3","3","3","3","3","3"
1356,"F2_01","F2","3","3","3","3","3","3"
1356,"F2_02","F2","3","3","3","3","3","3"
1356,"F2_03","F2","3","3","3","3","3","3"
1356,"F2_04","F2","3","3","3","3","3","3"
1356,"F3_01","F3","3","3","3","3","3","3"
1356,"F3_02","F3","4","3","3","3","3","3"
1356,"F3_03","F3","3","3","3","3","3","3"
1356,"F3_04","F3","3","3","3","3","3","3"
1356,"F4_01","F4","3","3","3","3","3","3"
1356,"F4_02","F4","3","3","3","3","3","3"
1356,"F4_03","F4","3","3","3","3","3","3"
1356,"F4_04","F4","4","4","3","4","3","3"
1356,"F5_01","F5","3","3","3","3","3","3"
1356,"F5_02","F5","3","3","3","3","3","3"
1356,"F5_03","F5","3","3","3","3","3","3"
1356,"F5_04","F5","3","3","3","3","3","3"
1356,"M1_01","M1","3","3","3","3","3","3"
1356,"M1_02","M1","3","3","3","3","3","3"
1356,"M1_03","M1","3","3","3","3","3","3"
1356,"M1_04","M1","3","3","3","3","3","3"
1356,"M2_01","M2","3","3","3","3","3","3"
1356,"M2_02","M2","3","4","3","3","3","4"
1356,"M2_03","M2","3","3","3","3","3","3"
1356,"M2_04","M2","3","3","3","3","3","3"
1356,"M3_01","M3","3","3","3","3","3","3"
1356,"M3_02","M3","3","3","4","3","3","3"
1356,"M3_03","M3","3","3","3","3","3","3"
1356,"M3_04","M3","3","3","3","3","3","3"
1356,"M4_01","M4","3","3","3","3","3","3"
1356,"M4_02","M4","3","3","3","3","3","3"
1356,"M4_03","M4","3","3","3","3","3","3"
1356,"M4_04","M4","3","3","3","3","3","3"
1356,"M5_01","M5","3","3","3","3","3","3"
1356,"M5_02","M5","3","3","3","3","3","3"
1356,"M5_03","M5","3","3","3","3","3","3"
1356,"M5_04","M5","3","3","3","3","3","3"
1356,"somewhatagree","attention_check","3","3","3","3","3","3"
1356,"somewhatdisagree","attention_check","3","3","3","3","3","3"
1356,"stronglyagree","attention_check","3","3","3","3","3","3"
1356,"stronglydisagree","attention_check","3","3","3","3","3","3"
1368,"F1_01","F1","4","4","4","4","4","4"
1368,"F1_02","F1","4","4","4","4","4","4"
1368,"F1_03","F1","4","4","4","4","4","4"
1368,"F1_04","F1","4","4","4","4","4","3"
1368,"F2_01","F2","4","4","4","4","4","4"
1368,"F2_02","F2","2","4","5","4","5","3"
1368,"F2_03","F2","5","5","4","5","5","5"
1368,"F2_04","F2","3","5","4","4","4","3"
1368,"F3_01","F3","2","5","5","5","5","5"
1368,"F3_02","F3","3","5","5","5","5","5"
1368,"F3_03","F3","3","5","5","5","5","5"
1368,"F3_04","F3","5","5","5","5","5","5"
1368,"F4_01","F4","3","5","5","5","5","3"
1368,"F4_02","F4","3","5","5","5","5","3"
1368,"F4_03","F4","5","5","5","5","5","5"
1368,"F4_04","F4","4","4","4","4","4","4"
1368,"F5_01","F5","3","4","4","3","4","3"
1368,"F5_02","F5","2","4","5","4","5","3"
1368,"F5_03","F5","2","4","5","4","5","3"
1368,"F5_04","F5","2","5","5","4","5","3"
1368,"M1_01","M1","3","5","5","5","5","4"
1368,"M1_02","M1","3","5","5","5","5","3"
1368,"M1_03","M1","3","5","5","4","5","3"
1368,"M1_04","M1","2","5","6","5","6","2"
1368,"M2_01","M2","4","6","4","4","4","3"
1368,"M2_02","M2","6","6","5","2","5","3"
1368,"M2_03","M2","5","5","4","4","4","3"
1368,"M2_04","M2","4","5","4","3","4","3"
1368,"M3_01","M3","3","4","4","4","4","3"
1368,"M3_02","M3","4","4","4","4","4","3"
1368,"M3_03","M3","4","4","4","4","4","4"
1368,"M3_04","M3","3","5","5","5","5","3"
1368,"M4_01","M4","4","5","5","4","4","3"
1368,"M4_02","M4","6","5","5","4","5","3"
1368,"M4_03","M4","4","4","4","4","4","3"
1368,"M4_04","M4","5","4","4","4","4","3"
1368,"M5_01","M5","4","4","4","4","4","4"
1368,"M5_02","M5","3","5","5","5","5","2"
1368,"M5_03","M5","3","4","4","4","4","3"
1368,"M5_04","M5","5","4","4","4","3","3"
1368,"somewhatagree","attention_check","4","4","4","4","4","4"
1368,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1368,"stronglyagree","attention_check","6","6","6","6","6","6"
1368,"stronglydisagree","attention_check","0","0","0","0","0","0"
1374,"F1_01","F1","4","4","3","3","3","4"
1374,"F1_02","F1","4","5","3","3","3","4"
1374,"F1_03","F1","3","4","3","3","3","3"
1374,"F1_04","F1","2","5","5","3","5","4"
1374,"F2_01","F2","1","5","4","4","4","4"
1374,"F2_02","F2","2","4","3","3","5","3"
1374,"F2_03","F2","4","5","4","4","4","5"
1374,"F2_04","F2","4","5","3","3","5","3"
1374,"F3_01","F3","2","5","3","4","3","5"
1374,"F3_02","F3","4","4","5","3","4","4"
1374,"F3_03","F3","5","5","5","4","5","4"
1374,"F3_04","F3","4","3","5","5","2","4"
1374,"F4_01","F4","4","5","3","3","4","4"
1374,"F4_02","F4","4","5","4","4","4","4"
1374,"F4_03","F4","3","5","3","3","5","5"
1374,"F4_04","F4","3","3","3","3","3","3"
1374,"F5_01","F5","1","5","3","3","3","3"
1374,"F5_02","F5","4","5","4","4","4","4"
1374,"F5_03","F5","2","5","3","3","4","3"
1374,"F5_04","F5","4","4","3","4","3","5"
1374,"M1_01","M1","3","5","3","3","3","4"
1374,"M1_02","M1","3","4","3","3","4","3"
1374,"M1_03","M1","3","3","6","5","1","4"
1374,"M1_04","M1","1","5","3","3","1","1"
1374,"M2_01","M2","5","6","3","3","4","4"
1374,"M2_02","M2","4","3","3","5","3","3"
1374,"M2_03","M2","4","4","4","4","4","4"
1374,"M2_04","M2","3","5","3","2","4","5"
1374,"M3_01","M3","1","4","3","3","3","1"
1374,"M3_02","M3","3","3","3","3","3","3"
1374,"M3_03","M3","3","5","3","3","4","3"
1374,"M3_04","M3","2","3","3","3","4","2"
1374,"M4_01","M4","2","5","3","3","3","3"
1374,"M4_02","M4","3","3","3","3","3","3"
1374,"M4_03","M4","3","3","3","3","3","3"
1374,"M4_04","M4","3","4","3","3","3","4"
1374,"M5_01","M5","1","1","3","5","1","1"
1374,"M5_02","M5","4","4","4","3","4","4"
1374,"M5_03","M5","1","5","3","3","3","3"
1374,"M5_04","M5","3","3","3","3","3","3"
1374,"somewhatagree","attention_check","3","1","3","5","1","1"
1374,"somewhatdisagree","attention_check","1","1","3","5","1","1"
1374,"stronglyagree","attention_check","1","1","3","5","1","1"
1374,"stronglydisagree","attention_check","1","1","3","6","0","1"
1378,"F1_01","F1","5","4","5","5","4","6"
1378,"F1_02","F1","5","5","5","4","1","4"
1378,"F1_03","F1","5","5","2","2","4","4"
1378,"F1_04","F1","5","3","5","1","1","5"
1378,"F2_01","F2","1","4","5","5","5","4"
1378,"F2_02","F2","1","5","2","5","5","2"
1378,"F2_03","F2","1","4","2","5","5","5"
1378,"F2_04","F2","5","6","1","4","5","4"
1378,"F3_01","F3","5","5","5","5","5","5"
1378,"F3_02","F3","5","6","5","1","1","6"
1378,"F3_03","F3","1","5","5","6","5","5"
1378,"F3_04","F3","2","1","5","5","4","6"
1378,"F4_01","F4","4","5","5","2","6","2"
1378,"F4_02","F4","1","4","5","1","5","1"
1378,"F4_03","F4","5","6","5","1","6","5"
1378,"F4_04","F4","2","5","5","2","5","3"
1378,"F5_01","F5","5","1","2","2","2","4"
1378,"F5_02","F5","5","4","5","2","1","2"
1378,"F5_03","F5","5","6","3","4","5","2"
1378,"F5_04","F5","2","5","4","2","2","2"
1378,"M1_01","M1","1","5","4","5","6","3"
1378,"M1_02","M1","2","2","5","4","1","1"
1378,"M1_03","M1","2","5","5","5","5","5"
1378,"M1_04","M1","3","4","6","5","4","0"
1378,"M2_01","M2","5","5","4","0","3","2"
1378,"M2_02","M2","5","6","5","1","6","1"
1378,"M2_03","M2","5","2","5","2","5","4"
1378,"M2_04","M2","5","6","5","1","6","5"
1378,"M3_01","M3","1","4","2","5","3","0"
1378,"M3_02","M3","2","2","2","4","5","4"
1378,"M3_03","M3","4","2","5","4","4","1"
1378,"M3_04","M3","1","5","6","5","5","0"
1378,"M4_01","M4","5","5","5","2","4","0"
1378,"M4_02","M4","5","5","6","1","5","5"
1378,"M4_03","M4","4","5","4","2","5","1"
1378,"M4_04","M4","4","6","5","1","4","1"
1378,"M5_01","M5","1","1","5","5","2","2"
1378,"M5_02","M5","5","4","5","5","4","3"
1378,"M5_03","M5","1","2","5","5","5","3"
1378,"M5_04","M5","5","4","4","4","2","4"
1378,"somewhatagree","attention_check","4","4","4","4","4","4"
1378,"somewhatdisagree","attention_check","2","2","2","2","2","2"
